Date,ATO,DIS,MAA,D,BR,DOC,DVN,ED,ZTS,CPAY,MAR,AMCR,MPWR,OMC,CARR,EIX,CSCO,GOOGL,CRM,PNR,PAYX,PTC,LULU,WEC,LHX,CTAS,ACN,SWKS,NRG,OTIS,IVZ,META,LYB,WST,DTE,MTB,REGN,ROP,CMI,LYV,MOH,WYNN,V,VZ,FSLR,ABBV,HAS
2013-04-19,44.04999923706055,61.560001373291016,68.720001220703125,61.06999969482422,24.510000228881836,48.005462646484375,51.439998626708984,62.47999954223633,32.709999084472656,73.44000244140625,41.34000015258789,9.649999618530273,20.989999771118164,58.029998779296875,NA,52.470001220703125,20.459999084472656,20.016767501831055,40.880001068115234,33.74076461791992,35.400001525878906,21.84000015258789,68.37999725341797,43.61000061035156,41.97999954223633,11.199999809265137,74.73999786376953,20.170000076293945,27.260000228881836,NA,28.889999389648438,25.729999542236328,57.86000061035156,31.899999618530273,61.49787139892578,98.75,212.5800018310547,122.5,107.05999755859375,12.119999885559082,32.810001373291016,127.55999755859375,40.9900016784668,52.25,38.099998474121094,42.38999938964844,45.02000045776367
2013-04-22,43.9900016784668,62.0099983215332,68.5999984741211,60.959999084472656,24.579999923706055,48.01457214355469,51.70000076293945,62.369998931884766,32.65999984741211,75.30000305175781,41.33000183105469,9.649999618530273,21.239999771118164,58.54999923706055,NA,52.36000061035156,20.59000015258789,20.02277374267578,40.31999969482422,33.613162994384766,35.560001373291016,21.899999618530273,73.88999938964844,43.59000015258789,42.7400016784668,11.192500114440918,74.94000244140625,20.579999923706055,27.40999984741211,NA,29.200000762939453,25.969999313354492,58.63999938964844,31.7450008392334,62.04255294799805,98.68000030517578,213.80999755859375,122.48999786376953,107.66999816894531,12.369999885559082,32.33000183105469,128.39999389648438,40.88249969482422,52.189998626708984,38.75,44.20000076293945,46.54999923706055
2013-04-23,44.22999954223633,62.59000015258789,68.76000213623047,61.0099983215332,24.510000228881836,48.31511688232422,52.93000030517578,62.5,31.700000762939453,77.220001220703125,41.869998931884766,9.569999694824219,22.280000686645508,59.43000030517578,NA,52.709999084472656,20.90999984741211,20.21771812438965,41.08000183105469,35.55406188964844,36.04999923706055,22.440000534057617,74.26000213623047,43.790000915527344,43.099998474121094,11.162500381469727,76.30000305175781,20.799999237060547,27.479999542236328,NA,29.690000534057617,25.979999542236328,59.34000015258789,32.025001525878906,61.931915283203125,99.55999755859375,212.85000610351563,123.94999694824219,107.48999786376953,12.449999809265137,32.90999984741211,129.3699951171875,41.415000915527344,52.31999969482422,40.34000015258789,45.13999938964844,47.7599983215332
2013-04-24,44.16999816894531,61.939998626708984,68.5999984741211,61.119998931884766,24.489999771118164,48.54280471801758,53.43000030517578,62.77000045776367,30.6200008392334,75.93000030517578,41.43000030517578,10.15999984741211,22.610000610351563,59.880001068115234,NA,53.150001525878906,20.389999389648438,20.35660743713379,40.90999984741211,36.51443862915039,36.040000915527344,22.290000915527344,75.779998779296875,43.9900016784668,43.58000183105469,11.220000267028809,77.80999755859375,21.440000534057617,27.8799991607666,NA,29.68000030517578,26.110000610351563,60.33000183105469,31.729999542236328,61.85531997680664,99.91999816894531,210.6199951171875,123.95999908447266,110.08000183105469,12.449999809265137,32.7599983215332,131.5,41.76499938964844,51.79999923706055,45.11000061035156,44.31999969482422,47.279998779296875
2013-04-25,44.11000061035156,62,68.44999694824219,60.75,24.5,48.18761444091797,53.470001220703125,62.9900016784668,31.549999237060547,74.98999786376953,41.63999938964844,10.199999809265137,23.010000228881836,60.34000015258789,NA,53.16999816894531,20.639999389648438,20.24774742126465,40.7599983215332,36.51443862915039,36.279998779296875,22.75,75.0999984741211,44.13999938964844,44.2599983215332,11.244999885559082,79.33000183105469,22.020000457763672,27.979999542236328,NA,29.700000762939453,26.139999389648438,60.91999816894531,31.80500030517578,61.48936080932617,100.08999633789063,216.75,123.66000366210938,112.16000366210938,12.729999542236328,33.22999954223633,134.91000366210938,42.189998626708984,53.220001220703125,44.470001220703125,44.2400016784668,47.7599983215332
2013-04-26,43.70000076293945,61.869998931884766,67.970001220703125,61.0099983215332,24.489999771118164,48.06010818481445,53.61000061035156,62.84000015258789,32.63999938964844,75.4800033569336,41.56999969482422,10.199999809265137,23.06999969482422,60.02000045776367,NA,53.349998474121094,20.670000076293945,20.05555534362793,40.709999084472656,36.13163375854492,35.869998931884766,23.15999984741211,74.13999938964844,44.029998779296875,43.93000030517578,11.15999984741211,78.660003662109375,21.420000076293945,27.920000076293945,NA,29.549999237060547,26.850000381469727,60.13999938964844,31.514999389648438,61.49787139892578,99.81999969482422,216.60000610351563,123.30999755859375,111.19999694824219,12.539999961853027,33.27000045776367,135.5,41.807498931884766,53.630001068115234,44.08000183105469,45.84000015258789,47.27000045776367
2013-04-29,44.119998931884766,63,68.69999694824219,61.209999084472656,24.520000457763672,48.33333206176758,54.77000045776367,63.630001068115234,32.65999984741211,75.44000244140625,41.619998931884766,9.989999771118164,23.290000915527344,59.66999816894531,NA,53.97999954223633,20.979999542236328,20.496997833251953,41.0099983215332,36.62860870361328,36.130001068115234,23.760000228881836,75.05000305175781,44.459999084472656,44.59000015258789,11.197500228881836,81.12999725341797,22.049999237060547,27.940000534057617,NA,29.709999084472656,26.979999542236328,61.459999084472656,31.78499984741211,61.438297271728516,99.80999755859375,215.47999572753906,118.68000030517578,113.25,12.770000457763672,33.150001525878906,135.8000030517578,41.974998474121094,53.459999084472656,45.56999969482422,45.22999954223633,47.650001525878906
2013-04-30,44.369998931884766,62.84000015258789,68.7300033569336,61.68000030517578,25.18000030517578,48.54280471801758,55.060001373291016,63.650001525878906,33.02000045776367,76.9000015258789,43.060001373291016,10.050000190734863,24.1200008392334,59.77000045776367,NA,53.79999923706055,20.920000076293945,20.634885787963867,41.11000061035156,36.501007080078125,36.40999984741211,24.010000228881836,76.12999725341797,44.939998626708984,46.20000076293945,11.217499732971191,81.44000244140625,22.06999969482422,27.8700008392334,NA,31.739999771118164,27.770000457763672,60.70000076293945,31.93000030517578,62.02553176879883,100.19999694824219,215.13999938964844,119.6500015258789,106.38999938964844,12.630000114440918,33.20000076293945,137.3000030517578,42.1150016784668,53.90999984741211,46.560001373291016,46.04999923706055,47.369998931884766
2013-05-01,43.619998931884766,63.209999084472656,68.36000061035156,61.13999938964844,25.100000381469727,48.55191421508789,55.2400016784668,63.31999969482422,33.38999938964844,74.9000015258789,42.47999954223633,10.199999809265137,23.350000381469727,59.29999923706055,NA,52.45000076293945,20.3799991607666,20.531280517578125,41.560001373291016,35.930152893066406,36.29999923706055,23.1299991607666,75.44000244140625,44.34000015258789,45.220001220703125,11.055000305175781,79.7699966430664,21.56999969482422,27.600000381469727,NA,31.440000534057617,27.43000030517578,57.540000915527344,31.735000610351563,61.651065826416016,99.54000091552734,237.2899932861328,118.12000274658203,103.66000366210938,12.319999694824219,33.150001525878906,136.22000122070313,41.505001068115234,52.400001525878906,45.779998779296875,45.54999923706055,47.04999923706055
2013-05-02,44.290000915527344,63.880001068115234,68.80000305175781,61.11000061035156,25.360000610351563,48.32422637939453,56.63999938964844,63.630001068115234,33.279998779296875,77.19999694824219,42.84000015258789,10.199999809265137,23.899999618530273,59.7599983215332,NA,52.529998779296875,20.729999542236328,20.761011123657227,41.869998931884766,35.76225662231445,36.900001525878906,23.579999923706055,76.87999725341797,44.290000915527344,45.900001525878906,11.15999984741211,79.48999786376953,21.950000762939453,27.149999618530273,NA,31.799999237060547,28.969999313354492,58.900001525878906,31.9950008392334,61.599998474121094,100.41999816894531,248.6300048828125,118.52999877929688,106.41000366210938,12.529999732971191,34.25,136.6199951171875,43.849998474121094,52.529998779296875,46.439998626708984,43.9900016784668,46.810001373291016
2013-05-03,44.4900016784668,64.80000305175781,69.83000183105469,60.90999984741211,25.31999969482422,48.6976318359375,58.150001525878906,63.65999984741211,33.209999084472656,80.339996337890625,43.0099983215332,10.199999809265137,24.239999771118164,60.79999923706055,NA,52.2400016784668,20.829999923706055,21.16416358947754,42.2400016784668,36.413700103759766,37.369998931884766,23.75,76.36000061035156,44.529998779296875,46.470001220703125,11.3125,79.5,22.360000610351563,27.610000610351563,NA,32.459999084472656,28.309999465942383,60.95000076293945,32.11000061035156,61.787235260009766,100.7699966430664,266.1600036621094,119.7699966430664,110.5999984741211,12.6899995803833,33.91999816894531,138.8000030517578,44.8849983215332,52.68000030517578,46,44.68000030517578,47.220001220703125
2013-05-06,44.400001525878906,65.05999755859375,70.79000091552734,60.470001220703125,25.31999969482422,48.843353271484375,58.400001525878906,62.720001220703125,32.939998626708984,81.970001220703125,43.11000061035156,10.199999809265137,24.329999923706055,61.09000015258789,NA,51.529998779296875,20.809999465942383,21.56031036376953,42.439998626708984,36.60174560546875,37.11000061035156,23.84000015258789,74.4000015258789,43.790000915527344,46.599998474121094,11.27750015258789,78.81999969482422,23.040000915527344,27.639999389648438,NA,32.58000183105469,27.56999969482422,62.650001525878906,31.75,60.817020416259766,101.2300033569336,262.75,120.19999694824219,110.8499984741211,12.949999809265137,34.290000915527344,138.67999267578125,44.72249984741211,52.04999923706055,47.689998626708984,44.59000015258789,47.150001525878906
2013-05-07,44.7599983215332,66.06999969482422,71.23999786376953,60.93000030517578,26,49.12568283081055,58.119998931884766,63.060001373291016,32.880001068115234,82.16999816894531,43.540000915527344,9.899999618530273,24.420000076293945,61.849998474121094,NA,51.939998626708984,20.3799991607666,21.45220184326172,42.41999816894531,37.17931365966797,37.08000183105469,23.969999313354492,74.79000091552734,44.209999084472656,47.20000076293945,11.319999694824219,79.05000305175781,22.68000030517578,27.389999389648438,NA,32.61000061035156,26.889999389648438,63.279998779296875,32.45500183105469,61.25957489013672,102.30000305175781,262.19000244140625,121.04000091552734,112.9800033569336,13.229999542236328,34.459999084472656,138.83999633789063,44.9474983215332,52.91999816894531,43.43000030517578,44.90999984741211,47.459999084472656
2013-05-08,44.619998931884766,65.98999786376953,71.61000061035156,60.5,26.18000030517578,47.841529846191406,58.43000030517578,62.279998779296875,33.2599983215332,82.839996337890625,43.4900016784668,9.880000114440918,24.549999237060547,62.040000915527344,NA,51.150001525878906,20.719999313354492,21.862613677978516,42.369998931884766,37.25990676879883,37.18000030517578,24.1200008392334,75.08000183105469,43.83000183105469,48.290000915527344,11.3100004196167,80,23.010000228881836,27.219999313354492,NA,33,27.1200008392334,62.84000015258789,32.54999923706055,60.961700439453125,103.19000244140625,263.739990234375,121.08000183105469,115.01000213623047,13.90999984741211,35.470001220703125,138.83999633789063,44.814998626708984,53.11000061035156,45.209999084472656,43.4900016784668,47.599998474121094
2013-05-09,44.08000183105469,66.66999816894531,71.6500015258789,59.45000076293945,26,47.140254974365234,58.38999938964844,61.45000076293945,33.54999923706055,81.58000183105469,43.22999954223633,9.850000381469727,24.25,62.45000076293945,NA,49.790000915527344,20.829999923706055,21.808809280395508,43.150001525878906,37.474815368652344,37.41999816894531,23.979999542236328,79.06999969482422,43.130001068115234,48.52000045776367,11.217499732971191,80.089996337890625,23.260000228881836,26.8700008392334,NA,32.970001220703125,27.040000915527344,61.470001220703125,32.625,59.75319290161133,103.06999969482422,261.95001220703125,120.87999725341797,114.23999786376953,13.779999732971191,35.959999084472656,139.5500030517578,44.64500045776367,52.709999084472656,47.119998931884766,44.2400016784668,47.59000015258789
2013-05-10,44.06999969482422,67.19999694824219,71.9800033569336,59.75,25.950000762939453,47.32240295410156,59.18000030517578,61.56999969482422,33.18000030517578,81.25,43.970001220703125,9.949999809265137,24.459999084472656,63.31999969482422,NA,50.0099983215332,21.100000381469727,22.02777862548828,44.16999816894531,37.44123458862305,37.7400016784668,24.239999771118164,80.410003662109375,43.119998931884766,48.790000915527344,11.27750015258789,80.4800033569336,23.690000534057617,27.18000030517578,NA,34.11000061035156,26.68000030517578,61.54999923706055,32.755001068115234,59.82978820800781,103.5199966430664,273.5,121.62999725341797,114.37999725341797,14.069999694824219,36.97999954223633,139.10000610351563,44.6875,52.88999938964844,49.34000015258789,45.0099983215332,47.5099983215332
2013-05-13,44.040000915527344,67.31999969482422,72.4000015258789,59.689998626708984,26.079999923706055,47.46812438964844,59.16999816894531,60.439998626708984,33.040000915527344,82.3499984741211,43.630001068115234,9.949999809265137,24.239999771118164,62.880001068115234,NA,49.84000015258789,21.270000457763672,21.9602108001709,43.959999084472656,37.77703094482422,37.529998779296875,23.959999084472656,79.55000305175781,42.75,48.9900016784668,11.22249984741211,79.91999816894531,23.559999465942383,27.200000762939453,NA,34.040000915527344,26.81999969482422,62.29999923706055,32.95500183105469,59.47233963012695,103.33999633789063,280.510009765625,121,113.4000015258789,13.880000114440918,36.939998626708984,140.36000061035156,44.73249816894531,52.54999923706055,50.45000076293945,44.540000915527344,47.459999084472656
2013-05-14,44.41999816894531,67.470001220703125,73.01000213623047,60.459999084472656,26.360000610351563,48.68852615356445,59.45000076293945,60.470001220703125,33.08000183105469,84.20999908447266,43.959999084472656,10.289999961853027,24.450000762939453,63.36000061035156,NA,49.38999938964844,21.270000457763672,22.19969940185547,44.97999954223633,38.280723571777344,38.20000076293945,24.299999237060547,81.0999984741211,43.04999923706055,49.290000915527344,11.28499984741211,80.55000305175781,23.68000030517578,27.670000076293945,NA,34.47999954223633,27.06999969482422,64.63999938964844,33.27000045776367,60.15319061279297,103.98999786376953,282.79998779296875,122.30999755859375,114.80000305175781,14.029999732971191,37.869998931884766,142.13999938964844,45.08000183105469,53.16999816894531,50.619998931884766,45.349998474121094,47.5099983215332
2013-05-15,44.52000045776367,67.66999816894531,73.19999694824219,60.65999984741211,26.459999084472656,49.499088287353516,58.7599983215332,60.689998626708984,32.790000915527344,81.9000015258789,43.970001220703125,9.989999771118164,24.399999618530273,63.70000076293945,NA,49.47999954223633,21.209999084472656,22.920169830322266,44.790000915527344,38.791133880615234,38.650001525878906,24.260000228881836,80.58000183105469,43.54999923706055,49.81999969482422,11.395000457763672,80.76000213623047,23.950000762939453,28.010000228881836,NA,34.599998474121094,26.600000381469727,64.68000030517578,33.53499984741211,60.7574462890625,105.37000274658203,274.1099853515625,122.02999877929688,114.68000030517578,13.890000343322754,38.060001373291016,139.75999450683594,45.439998626708984,53.599998474121094,50.06999969482422,46.029998779296875,47.61000061035156
2013-05-16,44.130001068115234,66.470001220703125,73.589996337890625,60.380001068115234,26.610000610351563,49.31694030761719,58.22999954223633,60.15999984741211,33.38999938964844,81.220001220703125,43.189998626708984,9.989999771118164,24.329999923706055,62.9900016784668,NA,48.70000076293945,23.889999389648438,22.619369506835938,46.150001525878906,38.63666915893555,37.939998626708984,24.6200008392334,79.8499984741211,43.25,49.43000030517578,11.352499961853027,80.61000061035156,23.600000381469727,27.719999313354492,NA,34.29999923706055,26.1299991607666,66.11000061035156,33.845001220703125,60.45106506347656,104.69000244140625,264.6600036621094,121.2699966430664,114.33000183105469,13.6899995803833,38.18000030517578,139.36000061035156,44.95000076293945,53.20000076293945,48.369998931884766,46.209999084472656,47.209999084472656
2013-05-17,44.619998931884766,66.58000183105469,73.91999816894531,61.16999816894531,27.1200008392334,49.52641296386719,58.790000915527344,60.790000915527344,33.900001525878906,82.05000305175781,43.72999954223633,9.630000114440918,24.1299991607666,63.310001373291016,NA,48.79999923706055,24.239999771118164,22.75225257873535,46.790000915527344,38.83142852783203,38.52000045776367,24.34000015258789,81.05000305175781,43.70000076293945,50.459999084472656,11.47249984741211,82.23999786376953,23.889999389648438,28.010000228881836,NA,34.59000015258789,26.25,67.31999969482422,34.209999084472656,61.08085250854492,105.94000244140625,266.9700012207031,123.79000091552734,116.43000030517578,13.880000114440918,38.040000915527344,140.99000549316406,46.14250183105469,53.349998474121094,49.97999954223633,47.16999816894531,47.90999984741211
2013-05-20,44.869998931884766,66.12000274658203,74.410003662109375,60.75,27.190000534057617,49.82695770263672,59.86000061035156,60.900001525878906,33.709999084472656,83.43000030517578,43.36000061035156,9.630000114440918,24.219999313354492,63.36000061035156,NA,48.470001220703125,23.950000762939453,22.735986709594727,47.0099983215332,39.00604248046875,38.18000030517578,24.530000686645508,80.62000274658203,43.2599983215332,50.36000061035156,11.475000381469727,82.529998779296875,23.729999542236328,28.09000015258789,NA,34.599998474121094,25.760000228881836,66.94999694824219,34.369998931884766,60.88510513305664,106.02999877929688,263.6400146484375,123.91999816894531,118.1500015258789,13.720000267028809,37.5,143.11000061035156,45.40250015258789,52.7400016784668,54.88999938964844,46.2599983215332,47.70000076293945
2013-05-21,44.72999954223633,65.83000183105469,74.29000091552734,60.689998626708984,26.950000762939453,50.34608459472656,60.16999816894531,60.869998931884766,33.040000915527344,84.01000213623047,43.47999954223633,9.569999694824219,24.399999618530273,63,NA,48.65999984741211,24.010000228881836,22.69694709777832,46.33000183105469,38.871726989746094,38.20000076293945,24.829999923706055,81.45999908447266,43.5,50.16999816894531,11.47249984741211,82.9000015258789,23.68000030517578,28.18000030517578,NA,34.439998626708984,25.65999984741211,65.8499984741211,34.20500183105469,60.85957336425781,106.25,259.9599914550781,124.80000305175781,118.83000183105469,13.899999618530273,37.58000183105469,142.42999267578125,45.38750076293945,52.06999969482422,55.630001068115234,46.540000915527344,48.459999084472656
2013-05-22,43.88999938964844,65.56999969482422,73.2699966430664,59.2599983215332,26.809999465942383,49.344261169433594,59.150001525878906,59.61000061035156,33.54999923706055,81.839996337890625,42.77000045776367,9.569999694824219,23.920000076293945,62.099998474121094,NA,48.619998931884766,23.34000015258789,22.25775718688965,45.779998779296875,38.321022033691406,37.97999954223633,24.299999237060547,78.45999908447266,42.849998474121094,49.900001525878906,11.337499618530273,82.5199966430664,23.229999542236328,27.770000457763672,NA,34.040000915527344,25.15999984741211,65.06999969482422,33.66999816894531,59.82978820800781,104.66999816894531,262.4200134277344,123.20999908447266,117.5,13.569999694824219,38.13999938964844,141.63999938964844,45.03499984741211,51.470001220703125,52.400001525878906,46.7599983215332,47.47999954223633
2013-05-23,43.119998931884766,65.2300033569336,71.95999908447266,58.95000076293945,27.200000762939453,47.24954605102539,58.290000915527344,59.0099983215332,32.84000015258789,82.05999755859375,42.58000183105469,9.869999885559082,24.020000457763672,61.52000045776367,NA,48.2599983215332,23.510000228881836,22.091842651367188,45.689998626708984,37.897918701171875,37.95000076293945,24.6200008392334,79.04000091552734,42.40999984741211,50.099998474121094,11.210000038146973,82.5199966430664,23.09000015258789,27.809999465942383,NA,33.540000915527344,25.059999465942383,65.83000183105469,33.80500030517578,58.961700439453125,104.26000213623047,254.8699951171875,123.12999725341797,116.94000244140625,13.779999732971191,38.209999084472656,138.4499969482422,44.525001525878906,51.88999938964844,51.58000183105469,46.59000015258789,46.970001220703125
2013-05-24,42.709999084472656,65.48999786376953,72.05999755859375,57.619998931884766,27.420000076293945,46.29325866699219,57.84000015258789,58.65999984741211,33.459999084472656,82.54000091552734,42.77000045776367,9.869999885559082,24.110000610351563,63.58000183105469,NA,47.709999084472656,23.530000686645508,21.854854583740234,43.25,38.59637451171875,37.86000061035156,24.559999465942383,78.88999938964844,41.97999954223633,50.369998931884766,11.244999885559082,82.220001220703125,22.639999389648438,27.170000076293945,NA,33.560001373291016,24.309999465942383,65.720001220703125,33.689998626708984,58.10212707519531,104.70999908447266,250.30999755859375,123.05999755859375,116.30999755859375,14.100000381469727,37.7599983215332,137.89999389648438,45.11249923706055,51.38999938964844,51.54999923706055,45.439998626708984,47.15999984741211
2013-05-28,43.02000045776367,66.69000244140625,70.94000244140625,57.72999954223633,27.969999313354492,45.13661193847656,58.22999954223633,58.560001373291016,34.2599983215332,84.3499984741211,43.22999954223633,9.649999618530273,24.459999084472656,63.790000915527344,NA,47.41999816894531,23.889999389648438,22.053804397583008,41.79999923706055,38.75083923339844,38.2599983215332,25.020000457763672,78.37000274658203,41.939998626708984,51.22999954223633,11.292499542236328,83.089996337890625,22.860000610351563,26.170000076293945,NA,34.4900016784668,24.100000381469727,67.18000030517578,33.9900016784668,57.60851287841797,106.08000183105469,251.4499969482422,126.33000183105469,117.2699966430664,14.489999771118164,38.54999923706055,140.5800018310547,45.00749969482422,50.81999969482422,51.11000061035156,45.38999938964844,46.720001220703125
2013-05-29,42.16999816894531,66.26000213623047,69.5999984741211,57.06999969482422,27.420000076293945,43.597450256347656,58.65999984741211,57.7400016784668,32.95000076293945,85.910003662109375,42.33000183105469,9.649999618530273,24.450000762939453,62.619998931884766,NA,46.209999084472656,24.1200008392334,21.72947883605957,41.93000030517578,38.871726989746094,37.83000183105469,24.739999771118164,78.79000091552734,40.88999938964844,51.15999984741211,11.180000305175781,82.94999694824219,22.579999923706055,25.920000076293945,NA,34.16999816894531,23.31999969482422,66.279998779296875,33.66999816894531,56.39148712158203,105.98999786376953,247.7100067138672,124.29000091552734,117.72000122070313,13.90999984741211,38.16999816894531,138.47999572753906,44.53499984741211,49.56999969482422,51.7599983215332,43.880001068115234,44.45000076293945
2013-05-30,42.47999954223633,64.6500015258789,68.66999816894531,57.09000015258789,26.950000762939453,43.615665435791016,58.38999938964844,57.68000030517578,32.2400016784668,87.38999938964844,42.52000045776367,9.84000015258789,24.790000915527344,63.029998779296875,NA,46.27000045776367,24.3700008392334,21.790790557861328,42.7599983215332,39.382137298583984,37.7599983215332,25.31999969482422,77.94000244140625,41.04999923706055,51.029998779296875,11.375,82.839996337890625,23.639999389648438,25.68000030517578,NA,34.63999938964844,24.549999237060547,66.79000091552734,34.224998474121094,57.40425491333008,106.01000213623047,252.17999267578125,125.25,117.69000244140625,13.989999771118164,38.65999984741211,138.1199951171875,45.25749969482422,49.08000183105469,55.150001525878906,44.54999923706055,44.83000183105469
2013-05-31,42.220001220703125,63.08000183105469,67.970001220703125,56.54999923706055,27.139999389648438,43.15118408203125,56.849998474121094,57.06999969482422,32,87.08000183105469,42.0099983215332,9.609999656677246,24.56999969482422,62.130001068115234,NA,45.939998626708984,24.1200008392334,21.80230140686035,42.33000183105469,39.11349868774414,37.22999954223633,25.110000610351563,77.80999755859375,40.810001373291016,50.130001068115234,11.412500381469727,82.11000061035156,23.860000610351563,25.520000457763672,NA,33.7400016784668,24.350000381469727,66.6500015258789,34.275001525878906,56.689361572265625,104.9000015258789,241.8800048828125,124.22000122070313,119.62999725341797,13.609999656677246,37.79999923706055,135.88999938964844,44.53499984741211,48.47999954223633,54.38999938964844,42.689998626708984,44.47999954223633
2013-06-03,42.349998474121094,63.79999923706055,65.88999938964844,55.54999923706055,26.780000686645508,43.743167877197266,57.54999923706055,56.97999954223633,32.75,86.13999938964844,42.20000076293945,9.609999656677246,24.780000686645508,62.040000915527344,NA,45.970001220703125,24.3799991607666,21.712461471557617,41.040000915527344,39.126930236816406,37.380001068115234,25.15999984741211,79.29000091552734,41.040000915527344,50.459999084472656,11.427499771118164,82.0999984741211,23.56999969482422,25.530000686645508,NA,33.459999084472656,23.850000381469727,67.30999755859375,34.57500076293945,56.85957336425781,105.5999984741211,236.07000732421875,125.4800033569336,118.44000244140625,13.84000015258789,37.060001373291016,138.10000610351563,45.04750061035156,48.65999984741211,53.33000183105469,43.36000061035156,44.810001373291016
2013-06-04,41.689998626708984,64.3499984741211,67.089996337890625,55.65999984741211,26.549999237060547,42.814208984375,57.25,56.4900016784668,32.400001525878906,85.33000183105469,40.40999984741211,9.300000190734863,24.979999542236328,61.93000030517578,NA,46.27000045776367,24.360000610351563,21.498998641967773,37.79999923706055,38.7978515625,37.099998474121094,24.979999542236328,80.4800033569336,40.81999969482422,50.08000183105469,11.350000381469727,81.25,23.600000381469727,25.190000534057617,NA,33.29999923706055,23.520000457763672,67.68000030517578,34.39500045776367,56.58723449707031,104.29000091552734,232.8800048828125,123.95999908447266,118.20999908447266,13.75,37.06999969482422,136.83999633789063,45.04999923706055,48.84000015258789,52.619998931884766,43.630001068115234,44.65999984741211
2013-06-05,41.13999938964844,63.119998931884766,66.7699966430664,54.560001373291016,26.299999237060547,42.43169403076172,56.63999938964844,56.9900016784668,32.16999816894531,84.12999725341797,40.38999938964844,9.300000190734863,24.65999984741211,60.5099983215332,NA,45.77000045776367,24.31999969482422,21.514013290405273,37.95000076293945,38.3948974609375,36.65999984741211,24.540000915527344,78.87999725341797,40.380001068115234,49.529998779296875,11.212499618530273,79.58000183105469,23.1299991607666,25.239999771118164,NA,32.58000183105469,22.899999618530273,65.68000030517578,33.86000061035156,56.15319061279297,102.79000091552734,229.63999938964844,122.11000061035156,116,13.479999542236328,35.9900016784668,133.77999877929688,44.30500030517578,48.29999923706055,51.029998779296875,43.040000915527344,44.099998474121094
2013-06-06,41.459999084472656,63.13999938964844,67.0199966430664,55.29999923706055,26.450000762939453,43.47905349731445,55.83000183105469,57.33000183105469,32.08000183105469,85.41999816894531,41.0099983215332,9.069999694824219,24.350000381469727,61,NA,46.36000061035156,24.549999237060547,21.637638092041016,38.060001373291016,39.09334945678711,36.720001220703125,25.030000686645508,79.55999755859375,40.959999084472656,50.11000061035156,11.307499885559082,79.55000305175781,22.65999984741211,25.649999618530273,NA,33.13999938964844,22.969999313354492,66.4000015258789,33.5,56.834041595458984,102.68000030517578,252.1699981689453,122.12000274658203,117.33999633789063,13.6899995803833,35.880001068115234,134.94000244140625,44.837501525878906,49.970001220703125,53.2599983215332,43.5,44.18000030517578
2013-06-07,41.41999816894531,64.8499984741211,65.80999755859375,55.63999938964844,26.850000381469727,43.31511688232422,56.849998474121094,57.43000030517578,31.5,87.11000061035156,41.65999984741211,9.069999694824219,24.510000228881836,63.93000030517578,NA,47.61000061035156,24.489999771118164,22.0152645111084,39.61000061035156,39.65748977661133,37.150001525878906,25.239999771118164,81.43000030517578,41.2599983215332,50.349998474121094,11.449999809265137,80.9000015258789,22.399999618530273,27.100000381469727,NA,34.439998626708984,23.290000915527344,64.87000274658203,33.48500061035156,57.455318450927734,103.73999786376953,257.5,123.75,118.54000091552734,14.09000015258789,36.790000915527344,137.5,44.98500061035156,50.2400016784668,53.09000015258789,44,45
2013-06-10,41.33000183105469,63.83000183105469,65.55000305175781,55.790000915527344,26.799999237060547,42.477230072021484,56.220001220703125,57.400001525878906,32.0099983215332,88.0999984741211,41.47999954223633,9.100000381469727,25.020000457763672,63.11000061035156,NA,47.060001373291016,24.360000610351563,22.27777862548828,38.68000030517578,39.93284225463867,37.08000183105469,24.989999771118164,82.279998779296875,41.119998931884766,50.349998474121094,11.452500343322754,81.55000305175781,22.170000076293945,27.43000030517578,NA,34.2599983215332,24.329999923706055,65,33.275001525878906,57.12340545654297,103.98999786376953,252.8300018310547,123.80999755859375,118.6500015258789,14.069999694824219,37.2400016784668,138.9600067138672,45.58250045776367,50.529998779296875,56.400001525878906,43.91999816894531,44.59000015258789
2013-06-11,40.970001220703125,63.79999923706055,64.69000244140625,55.33000183105469,26.670000076293945,41.785064697265625,55.2599983215332,57.150001525878906,31.700000762939453,87.58000183105469,40.84000015258789,9.100000381469727,24.479999542236328,62.20000076293945,NA,46.79999923706055,24.06999969482422,22.01726722717285,37.59000015258789,39.388851165771484,36.7400016784668,24.489999771118164,67.8499984741211,40.88999938964844,49.79999923706055,11.350000381469727,80.410003662109375,21.34000015258789,27.1200008392334,NA,33.619998931884766,24.030000686645508,64.19000244140625,33.224998474121094,57.021278381347656,102.9000015258789,248.8800048828125,121.30000305175781,117.43000030517578,13.84000015258789,37.189998626708984,134.77999877929688,44.915000915527344,50.18000030517578,52.290000915527344,43.59000015258789,44.70000076293945
